date,open,high,low,close,volume,return
2014-08-21,220.94,224.48,219.69,223.58,445776,0.014520373899628014
2014-08-22,223.56,224.44,221.35,222.8,964162,-0.003488684139905218
2014-08-25,224.13,224.13,220.14,221.69,252795,-0.004982046678635554
2014-08-26,221.37,222.32,216.63,217.25,600189,-0.020027966980919243
2014-08-27,218.8,218.8,216.57,217.38,384974,0.0005983889528193842
2014-08-28,217.04,217.28,215.285,216.19,434223,-0.00547428466280242
2014-08-29,217.6,218.85,216.2,218.26,445063,0.009574910957953708
2014-09-02,217.65,219.97,217.6225,219.45,634227,0.005452212957023805
2014-09-03,219.06,219.95,217.37,219.255,546404,-0.0008885850991113831
2014-09-04,218.58,220.0,218.1068,218.66,431874,-0.002713735148571317
2014-09-05,218.29,220.15,218.11,219.32,825780,0.003018384706850785
2014-09-08,218.81,219.916,217.83,218.92,638803,-0.0018238190771475704
2014-09-09,218.11,218.65,216.07,216.71,346061,-0.010095011876484428
2014-09-10,217.58,218.45,216.09,217.77,449742,0.004891329426422342
2014-09-11,216.7,217.83,215.27,217.15,345557,-0.0028470404555265283
2014-09-12,217.43,218.06,213.905,216.73,525172,-0.0019341469030624836
2014-09-15,216.48,216.93,214.65,215.65,338401,-0.004983158768975149
2014-09-16,215.45,218.2,215.26,216.61,666891,0.004451657778808293
2014-09-17,216.96,218.125,215.64,216.74,1302104,0.0006001569641289617
2014-09-18,216.68,219.19,216.235,219.11,522483,0.010934760542585575
2014-09-19,220.27,221.39,217.29,217.48,1178927,-0.007439185797088355
2014-09-22,216.38,216.54,212.5,214.24,414656,-0.01489792164796755
2014-09-23,210.07,212.46,209.2,209.26,594565,-0.02324495892457068
2014-09-24,208.69,210.5,208.05,210.09,859638,0.003966357641211893
2014-09-25,210.04,210.29,205.77,206.26,531059,-0.01823028225998391
2014-09-26,206.17,210.25,205.51,209.71,587950,0.016726461747309296
2014-09-29,208.27,212.12,207.09400000000002,212.07,483897,0.011253635973487164
2014-09-30,211.84,213.541,210.3625,212.48,593761,0.001933323902485018
2014-10-01,212.41,212.41,205.34,206.4,1170267,-0.028614457831325213
2014-10-02,206.79,207.48,202.91,204.66,655602,-0.008430232558139572
2014-10-03,205.44,209.88,205.05,208.77,407769,0.020082087364409418
2014-10-06,209.62,210.37,205.925,206.52,545745,-0.010777410547492483
2014-10-07,204.94,205.84,201.93,202.33,441652,-0.02028859190393184
2014-10-08,202.2,206.97,201.32,206.69,664792,0.02154895467800122
2014-10-09,206.65,207.41,199.88,200.7,663461,-0.02898059896463312
2014-10-10,200.0,201.13,193.66,194.12,1100558,-0.03278525161933221
2014-10-13,194.62,196.58,192.58,192.9,693791,-0.006284772305790276
2014-10-14,193.86,196.3,192.985,196.26,860586,0.0174183514774493
2014-10-15,193.24,196.4799,190.42,193.4,843237,-0.014572505859573925
2014-10-16,190.0,194.56,190.0,192.24,496876,-0.0059979317476731575
2014-10-17,195.17,208.59,195.17,206.375,1275289,0.07352788181439851
2014-10-20,205.19,207.35,201.065,203.68,846627,-0.013058752271350671
2014-10-21,204.38,208.63,204.23,207.05,633890,0.016545561665357367
2014-10-22,206.81,207.518,200.13,200.46,1513790,-0.031828060854866
2014-10-23,196.54,199.06,195.33,197.73,872491,-0.013618677042801619
2014-10-24,195.17,195.49,192.06,194.87,923801,-0.014464168310322045
2014-10-27,194.7,195.86,190.5,191.96,929675,-0.01493303227792886
2014-10-28,192.78,193.89,191.93,193.01,1244094,0.005469889560324903
2014-10-29,193.66,194.96,189.55,192.43,1262170,-0.003005025646339532
2014-10-30,194.44,207.86,192.02,207.37,1641097,0.07763862183651193
2014-10-31,210.65,210.898,206.93,208.9,884830,0.007378116410281077
2014-11-03,208.84,210.92,208.04,210.82,1358864,0.00919100047869792
2014-11-04,210.02,211.39,209.05,210.74,678331,-0.0003794706384592228
2014-11-05,212.93,213.56,208.84,212.85,460823,0.010012337477460331
2014-11-06,213.52,215.75,212.86,214.87,475475,0.009490251350716461
2014-11-07,215.73,215.73,212.82,214.03,402966,-0.003909340531484173
2014-11-10,213.49,218.75,213.24,218.03,759156,0.01868896883614446
2014-11-11,218.41,222.88,216.87,222.0,826746,0.01820850341696101
2014-11-12,220.33,222.46,219.4,222.19,741512,0.0008558558558557916
2014-11-13,222.18,224.15,221.715,221.97,665390,-0.0009901435708177253
2014-11-14,221.27,222.25,220.81,222.09,476981,0.0005406135964318715
2014-11-17,222.83,224.3,220.84,224.27,419853,0.009815840425053013
2014-11-18,223.77,226.74,223.04,225.11,440857,0.003745485352476985
2014-11-19,223.88,226.29,222.18,225.68,323925,0.0025320954200167556
2014-11-20,223.82,224.81,221.23,222.57,529381,-0.013780574264445344
2014-11-21,225.35,225.91,221.47,223.68,469736,0.0049871950397628595
2014-11-24,223.74,224.57,221.19,224.5,538058,0.0036659513590844295
2014-11-25,224.95,226.62,224.0001,226.53,527924,0.009042316258351946
2014-11-26,226.0,226.85,224.65,226.46,403359,-0.00030900984417070454
2014-11-28,227.0,229.16,223.8201,227.17,284322,0.003135211516382519
2014-12-01,227.15,227.22,224.0,224.18,438379,-0.013161949201038747
2014-12-02,224.09,225.62,222.68,225.41,406831,0.005486662503345396
2014-12-03,225.69,228.35,224.61,227.87,327109,0.010913446608402433
2014-12-04,228.47,230.56,226.22,230.44,425469,0.011278360468688353
2014-12-05,231.0,232.23,229.94,231.68,564388,0.005381010241277684
2014-12-08,230.6,231.46,227.09,229.01,376065,-0.011524516574585753
2014-12-09,225.93,231.14,225.04,229.86,664203,0.0037116283131741756
2014-12-10,229.85,231.39,228.23,229.73,922434,-0.0005655616462195701
2014-12-11,231.13,233.82,230.21,232.25,653658,0.010969398859530743
2014-12-12,229.66,232.36,225.7636,226.33,1008897,-0.02548977395048435
2014-12-15,227.25,229.91,220.24,221.86,1163730,-0.019749922679273668
2014-12-16,220.34,223.22,217.68,220.02,682735,-0.008293518435049108
2014-12-17,220.0,224.94,218.47,224.67,457355,0.021134442323424985
2014-12-18,229.01,231.22,227.18,228.2,1052673,0.01571193305737295
2014-12-19,227.82,234.98,226.57,234.1,1006071,0.025854513584574912
2014-12-22,234.81,235.84,232.655,233.6,462726,-0.0021358393848782686
2014-12-23,235.47,235.47,231.83,231.98,305772,-0.006934931506849318
2014-12-24,233.23,234.28,232.0,233.16,153333,0.005086645400465661
2014-12-26,234.37,235.375,232.22,232.76,324901,-0.001715560130382543
2014-12-29,232.71,233.54,229.7,229.98,291877,-0.011943632926619707
2014-12-30,229.49,231.25,227.97,229.68,279348,-0.001304461257500611
2014-12-31,229.6,230.0,225.76,226.73,350998,-0.012843956809474144
2015-01-02,228.51,229.56,224.28,226.65,383808,-0.00035284258810031055
2015-01-05,226.14,227.37,224.26,224.32,553587,-0.010280167659386774
2015-01-06,224.19,226.415,219.25,219.43,826602,-0.021799215406562045
2015-01-07,220.72,221.545,219.11,220.15,482276,0.0032812286378343103
2015-01-08,221.95,224.99,219.9,222.78,554358,0.011946400181694239
2015-01-09,222.23,223.2,216.73,216.89,716686,-0.026438639016069687
2015-01-12,216.89,219.16400000000002,215.0,216.88,816395,-4.610632117663105e-05
2015-01-13,218.95,220.54,215.23,217.25,733209,0.0017060125414976035
2015-01-14,215.55,219.31,214.55,218.88,712046,0.007502876869965425
2015-01-15,218.74,220.175,217.54,218.21,678261,-0.0030610380116958824
2015-01-16,218.22,220.97,217.09,220.24,966676,0.009302965033683108
2015-01-20,221.39,223.05,219.47,222.4,391286,0.00980748274609522
2015-01-21,222.59,224.58700000000002,220.29,223.42,497319,0.004586330935251626
2015-01-22,224.01,229.8093,222.05,229.15,694820,0.02564676394235077
2015-01-23,229.88,231.32,228.15,230.6,916796,0.006327732926030949
2015-01-26,233.6,233.6,226.97,229.41,385511,-0.005160450997398036
2015-01-27,226.06,229.40400000000002,221.59,221.9,486596,-0.03273614925243007
2015-01-28,222.8,223.148,215.08,217.1,804750,-0.02163136547994593
2015-01-29,216.83,222.54,216.61,221.92,432096,0.02220175034546279
2015-01-30,219.09,220.97,216.53,216.86,389585,-0.022801009372746872
2015-02-02,218.05,219.98,213.89,218.0,680997,0.005256847735866321
2015-02-03,219.68,223.72,218.5,223.595,556209,0.025665137614678812
2015-02-04,221.43,224.25,221.3901,222.12,421332,-0.006596748585612322
2015-02-05,223.51,226.235,220.12,225.8,486450,0.01656762110570864
2015-02-06,226.95,226.95,218.33,219.43,440601,-0.028210806023029278
2015-02-09,218.04,219.27,214.49,217.3,704219,-0.00970696805359339
2015-02-10,219.32,222.21,217.25,219.82,425466,0.011596870685687932
2015-02-11,221.35,222.49,219.63,221.07,481263,0.00568647074879447
2015-02-12,223.69,228.95,222.7,227.735,539579,0.030148821640204604
2015-02-13,228.93,229.02,227.38,227.7,387888,-0.00015368739982890567
2015-02-17,226.39,227.69,224.16,225.18,498666,-0.011067193675889264
2015-02-18,222.77,229.48,222.47,228.91,723332,0.016564526156852333
2015-02-19,227.9,230.71,224.535,229.41,639119,0.002184264558123372
2015-02-20,225.86,238.81,220.84,235.38,1637540,0.026023277102131592
2015-02-23,234.24,235.49,230.69,232.96,839412,-0.010281247344719135
2015-02-24,232.19,233.375,230.4,232.17,690688,-0.0033911401098901672
2015-02-25,232.38,233.55,227.79,228.39,502247,-0.016281173278201333
2015-02-26,228.38,228.9,225.55,226.4,329526,-0.008713166075572376
2015-02-27,227.89,227.89,223.65,224.175,479430,-0.009827738515901019
2015-03-02,224.93,226.62,221.23,223.64,723647,-0.0023865283818446104
2015-03-03,224.0,224.68599999999998,219.295,221.12,619344,-0.011268109461634701
2015-03-04,219.74,225.28,219.74,223.83,805284,0.012255788712011606
2015-03-05,223.8,235.27,223.37,234.3,1314099,0.046776571505160236
2015-03-06,232.72,238.71,230.12,235.52,1320744,0.005206999573196702
2015-03-09,234.56,235.19,230.16,231.25,704240,-0.018130095108695676
2015-03-10,229.43,230.01,225.95,227.65,501373,-0.015567567567567497
2015-03-11,228.24,228.8,225.93,227.02,549350,-0.002767406105864234
2015-03-12,227.81,232.9,226.332,231.49,640200,0.019689895163421678
2015-03-13,230.59,232.44,227.91,230.49,717128,-0.004319841029850058
2015-03-16,232.53,237.81,232.52,236.14,957355,0.02451299405614127
2015-03-17,234.72,236.865,233.32,234.26,430531,-0.007961378843059141
2015-03-18,233.33,236.78,230.66,236.51,711746,0.009604712712370844
2015-03-19,234.62,236.975,234.158,235.9,699917,-0.002579172128028384
2015-03-20,237.94,244.97,237.12,238.95,13250959,0.012929207291225042
2015-03-23,239.26,239.99,235.8,238.65,791857,-0.0012554927809164118
2015-03-24,237.46,238.6,231.25,231.34,646404,-0.03063063063063065
2015-03-25,231.35,232.09,227.69,228.86,628386,-0.010720152156998286
2015-03-26,226.31,228.92,225.02,227.86,555634,-0.0043694835270471355
2015-03-27,226.57,230.6,226.57,229.725,518078,0.008184850346704131
2015-03-30,230.82,234.52,229.31,234.22,647072,0.019566873435629573
2015-03-31,232.74,236.54,231.4601,232.85,913240,-0.005849201605328314
2015-04-01,233.31,233.95,230.61,233.59,611292,0.0031780115954478383
2015-04-02,233.29,236.71,230.96,235.6,470712,0.008604820411832748
2015-04-06,233.33,236.54,231.9201,235.15,306989,-0.0019100169779286968
2015-04-07,235.61,237.2,234.18,234.29,301786,-0.003657240059536493
2015-04-08,235.11,239.67,233.72,239.09,637696,0.020487430107985816
2015-04-09,238.96,240.3,238.66,240.06,440093,0.004057049646576605
2015-04-10,240.06,241.24,236.48,239.65,524697,-0.0017079063567441155
2015-04-13,239.76,242.32,239.46,239.77,625277,0.0005007302315878093
2015-04-14,239.28,242.03,237.65,241.49,503662,0.007173541310422582
2015-04-15,242.33,242.95,241.03,241.19,509905,-0.0012422874653195137
2015-04-16,240.11,242.96,240.11,241.56,569440,0.0015340602844231555
2015-04-17,238.26,240.83,233.19,236.14,860036,-0.022437489650604436
2015-04-20,238.0,240.61,236.9608,239.87,508787,0.015795714406708017
2015-04-21,240.59,244.98,239.6301,243.78,779701,0.016300496102055195
2015-04-22,244.88,245.5,242.88,244.78,596020,0.0041020592337353
2015-04-23,244.01,248.3,242.49,246.925,587708,0.008762970830950234
2015-04-24,246.65,247.6925,245.3001,246.065,504680,-0.0034828389187000486
2015-04-27,244.99,246.41,243.32,244.85,800748,-0.004937719708207222
2015-04-28,244.16,247.83,243.73,246.38,731080,0.0062487237083928004
2015-04-29,244.45,246.98,242.77,244.8,716222,-0.006412858186541026
2015-04-30,255.25,262.0,249.7,255.93,1743423,0.04546568627450975
2015-05-01,258.93,260.0,256.24,258.88,1149774,0.011526589301762202
2015-05-04,260.3,260.3,257.8,259.13,1009045,0.0009656983930779184
2015-05-05,258.24,259.86,257.17,257.18,978144,-0.007525180411376509
2015-05-06,258.81,259.47,256.04,258.28,805838,0.004277159965782484
2015-05-07,265.25,270.46,261.21,262.0,1534227,0.014402973517113393
2015-05-08,264.09,269.89,262.09,267.93,862457,0.022633587786259568
2015-05-11,268.28,269.798,263.25,263.42,601891,-0.016832754824021134
2015-05-12,261.05,261.688,258.265,259.3,945290,-0.01564042213954897
2015-05-13,259.61,261.56,256.9,259.68,612100,0.0014654839953720522
2015-05-14,260.67,262.055,258.13,261.41,409018,0.006662045594578059
2015-05-15,261.62,261.62,259.585,260.4,386289,-0.003863662445966254
2015-05-18,260.49,264.11,259.16,262.29,327054,0.007258064516129092
2015-05-19,261.97,263.98,260.98,263.68,377754,0.005299477677380038
2015-05-20,269.91,270.15,266.19,269.9,1201491,0.02358919902912615
2015-05-21,266.88,268.75,263.21,268.22,2051936,-0.006224527602815666
2015-05-22,266.74,268.13,265.57,268.0,645092,-0.0008202222056521435
2015-05-26,265.03,267.35,263.54,266.77,578307,-0.004589552238806083
2015-05-27,267.7,270.04,265.045,270.01,390160,0.012145293698691884
2015-05-28,269.69,270.515,267.71,269.19,590692,-0.003036924558349696
2015-05-29,268.03,269.36,265.645,268.07,1129408,-0.004160630038262947
2015-06-01,274.13,274.13,267.95,270.15,557547,0.007759167381653942
2015-06-02,266.68,269.96,265.84,268.95,1008624,-0.004441976679622428
2015-06-03,268.32,268.95,265.64,266.14,882563,-0.010448038668897541
2015-06-04,264.57,266.49,262.3,263.06,917185,-0.011572856391372954
2015-06-05,263.04,265.0035,261.89,263.05,656270,-3.801414126047842e-05
2015-06-08,263.61,264.81,261.37,261.45,402305,-0.006082493822467283
2015-06-09,260.85,262.82,257.0,257.81,514367,-0.013922356091030763
2015-06-10,258.46,262.18,257.63,260.37,482799,0.009929793258601327
2015-06-11,261.01,262.51,260.68,260.93,314006,0.0021507854207474253
2015-06-12,259.92,261.81,259.07,260.72,458968,-0.0008048135515271726
2015-06-15,258.1,260.65,255.76,255.86,555905,-0.018640687327401095
2015-06-16,252.8,257.79,252.62,255.7,817605,-0.0006253419838975205
2015-06-17,257.95,258.22,255.69,257.12,794974,0.005553382870551404
2015-06-18,257.73,261.86,256.09,261.35,1183564,0.01645146235220918
2015-06-19,261.34,263.19,260.04,262.79,2106422,0.005509852687966221
2015-06-22,264.07,264.98400000000004,259.66,260.04,449040,-0.010464629552113802
2015-06-23,259.9,261.03,258.55,259.26,525472,-0.002999538532533541
2015-06-24,259.01,260.09,254.91,256.11,451629,-0.012149965285813358
2015-06-25,255.9,257.48,255.26,256.59,517368,0.0018741946819724742
2015-06-26,256.53,258.89,254.81,258.87,774986,0.008885771074476967
2015-06-29,256.66,257.0,249.985,250.33,800913,-0.032989531425039575
2015-06-30,251.59,255.17,249.96,254.0,699560,0.01466064794471289
2015-07-01,255.54,256.15,253.14,255.64,466348,0.0064566929133857975
2015-07-02,256.14,257.21,253.81,255.34,349549,-0.001173525269910769
2015-07-06,253.14,256.21,251.45,255.51,544012,0.0006657789613848664
2015-07-07,255.51,258.82,253.0,257.5,817543,0.007788344878869813
2015-07-08,257.0,259.62,256.17,256.35,520483,-0.004466019417475597
2015-07-09,258.64,260.2,255.95,256.68,518358,0.0012873025160913265
2015-07-10,260.04,261.66,257.83,258.78,544934,0.00818139317438038
2015-07-13,260.18,262.52,258.85,259.94,435262,0.004482572068938984
2015-07-14,260.1,262.47,259.39,261.07,361471,0.004347157036239224
2015-07-15,261.1,263.39,258.75,259.8,379244,-0.004864595702302021
2015-07-16,261.46,263.67,260.02,262.12,484203,0.008929946112394171
2015-07-17,261.67,263.87,260.05,263.5,438615,0.005264764230123564
2015-07-20,263.94,270.555,263.07,270.24,679243,0.025578747628083542
2015-07-21,270.24,272.32,268.64,268.84,475207,-0.005180580224985354
2015-07-22,268.55,271.59,267.665,269.55,461701,0.0026409760452315023
2015-07-23,269.32,273.05,267.72,269.39,539076,-0.0005935818957523153
2015-07-24,268.3,276.12,267.38,276.06,653414,0.02475964215449733
2015-07-27,274.85,277.54,271.35,276.64,748819,0.0021009925378541183
2015-07-28,278.94,281.36,275.52,279.2,993575,0.009253903990746215
2015-07-29,278.97,280.5,276.87,279.22,714226,7.163323782255482e-05
2015-07-30,281.4,288.12,280.06,282.58,821594,0.012033521954014637
2015-07-31,283.67,284.15,278.68,278.91,524564,-0.012987472574138126
2015-08-03,279.77,284.27,277.69,282.89,642697,0.014269836147861259
2015-08-04,281.99,284.26,279.55,280.04,419905,-0.010074587295415105
2015-08-05,281.59,283.61,279.43,280.45,478089,0.0014640765604911898
2015-08-06,281.04,281.05,274.66,280.0,520781,-0.0016045640934212457
2015-08-07,279.97,280.74,273.02,280.39,310037,0.0013928571428571956
2015-08-10,282.89,283.44,278.0,280.09,997348,-0.0010699383002247265
2015-08-11,278.43,282.49,276.97,279.43,551265,-0.0023563854475345813
2015-08-12,277.44,281.58,275.23,280.35,697394,0.0032924167054362297
2015-08-13,283.97,284.26,278.84,282.23,539318,0.006705903335116892
2015-08-14,285.11,287.78,281.89,284.4,980085,0.007688764482868482
2015-08-17,282.83,284.57,281.0901,284.51,404862,0.0003867791842475654
2015-08-18,284.44,287.75,283.47,287.42,405528,0.01022811148993008
2015-08-19,286.13,288.5,283.975,285.59,494226,-0.006366989075221041
2015-08-20,284.22,284.65,279.92,279.96,568724,-0.019713575405301276
2015-08-21,277.16,279.79,271.31,271.31,1271921,-0.030897271038719754
2015-08-24,260.0,267.09,251.0001,255.53,1310879,-0.05816224982492357
2015-08-25,260.31,263.6689,250.86,251.11,1294221,-0.01729738191210417
2015-08-26,257.02,261.81,252.03,260.8,1076962,0.03858866632153246
2015-08-27,262.09,268.18,261.52,266.14,704691,0.020475460122699296
2015-08-28,264.71,270.0,264.49,268.78,588573,0.009919591192605326
2015-08-31,267.52,270.1,265.0,269.77,4911617,0.0036833097700721407
2015-09-01,265.09,266.77,260.43,262.87,1298238,-0.025577343663120367
2015-09-02,264.99,269.98,263.62,269.95,1049085,0.026933465210940755
2015-09-03,269.51,275.18,269.4072,274.44,1005966,0.01663270976106679
2015-09-04,272.82,273.23,268.07,269.88,824716,-0.016615653694796673
2015-09-08,271.22,279.75,270.26,279.28,850037,0.03483029494590184
2015-09-09,282.36,283.72,280.51,281.0,884540,0.006158693784016123
2015-09-10,279.72,287.91,279.12,285.14,1220461,0.014733096085409292
2015-09-11,284.57,289.62,283.16,289.62,1095955,0.01571158027635544
2015-09-14,289.87,291.62,287.15,289.7,1071365,0.00027622401767835036
2015-09-15,290.75,291.71,288.32,290.05,784945,0.0012081463583017982
2015-09-16,289.51,291.16,286.4047,290.57,675088,0.0017927943458024842
2015-09-17,290.64,294.49,288.475,290.07,899212,-0.0017207557559280051
2015-09-18,285.89,294.46,283.29,285.51,1469814,-0.015720343365394518
2015-09-21,287.52,292.46,286.21,292.02,596630,0.0228013029315961
2015-09-22,285.8,289.87,285.8,288.45,622431,-0.012225190055475621
2015-09-23,287.45,289.81,284.58,288.89,527511,0.0015253943491073674
2015-09-24,287.71,289.83,279.06,279.67,841463,-0.03191526186437732
2015-09-25,284.17,285.44,277.6,279.3,1019780,-0.0013229878070583068
2015-09-28,279.0,284.61,269.67,270.49,959844,-0.031543143573218746
2015-09-29,271.5,271.5,268.12,268.98,1202817,-0.005582461458833898
2015-09-30,270.45,273.89,269.13,273.4,802066,0.016432448509182684
2015-10-01,274.86,276.74,271.7,276.46,828069,0.011192392099487858
2015-10-02,271.98,279.67,270.0,279.58,536229,0.01128553859509518
2015-10-05,281.25,285.0,279.9,283.44,636564,0.0138064239215967
2015-10-06,272.96,278.0,270.07,271.55,744164,-0.04194891335026807
2015-10-07,273.46,273.48,263.2,265.41,1032679,-0.022610937212299675
2015-10-08,265.13,267.675,262.6,267.34,766569,0.007271768207678386
2015-10-09,267.09,270.61,265.58,269.88,749025,0.009501009949876682
2015-10-12,269.41,273.284,269.41,272.56,510251,0.009930339410108235
2015-10-13,270.93,273.4,269.33,271.7,555013,-0.0031552685647197043
2015-10-14,271.08,275.75,269.728,274.7,723960,0.011041589988958433
2015-10-15,275.45,280.4,270.0001,280.1,755412,0.019657808518383835
2015-10-16,281.2,286.56,276.27,286.3,569873,0.02213495180292746
2015-10-19,284.97,291.27,283.96,290.71,840089,0.015403422982884996
2015-10-20,290.88,293.9,289.75,293.36,646836,0.009115613497987729
2015-10-21,294.73,296.69,291.89,292.28,818292,-0.0036814835014999936
2015-10-22,292.59,296.39,292.33,294.62,1297263,0.008006021623101267
2015-10-23,297.58,297.58,292.0,294.84,974045,0.0007467245943926226
2015-10-26,295.27,301.77,294.28,301.2,894360,0.021571021571021642
2015-10-27,300.08,300.74,295.45,296.09,846641,-0.016965471447543234
2015-10-28,296.8,297.85,290.3701,294.59,1290815,-0.0050660272214528845
2015-10-29,291.31,301.68,285.74,292.91,1198431,-0.005702841236973288
2015-10-30,293.62,298.36,291.0,296.68,690584,0.012870847700658938
2015-11-02,297.77,304.73,297.33,303.58,679809,0.023257381690710455
2015-11-03,302.69,303.57,297.41,299.31,609100,-0.01406548520982931
2015-11-04,299.34,302.32,292.92,295.99,622530,-0.01109217867762513
2015-11-05,295.61,297.09,291.25,295.8,485787,-0.0006419135781614571
2015-11-06,295.42,298.0,287.0,290.37,853895,-0.018356997971602507
2015-11-09,291.01,293.935,287.13,292.4,869783,0.006991080345765566
2015-11-10,292.38,297.7,290.56,297.54,789724,0.017578659370725225
2015-11-11,299.8,301.55,296.02,296.92,589534,-0.0020837534449149597
2015-11-12,296.22,298.16,294.62,294.74,432510,-0.007342044995284902
2015-11-13,294.68,296.0,290.13,291.07,659344,-0.012451652303725358
2015-11-16,290.09,295.54,290.0,295.39,531453,0.014841790634555263
2015-11-17,293.24,302.755,291.98,299.07,877076,0.012458106232438482
2015-11-18,298.96,298.96,287.51,293.09,1114150,-0.019995318821680597
2015-11-19,287.75,288.5,282.8,286.11,2297324,-0.02381521034494516
2015-11-20,286.89,298.6,286.3,298.6,1885552,0.043654538464227066
2015-11-23,297.76,300.8,295.04,297.73,640594,-0.002913596784996697
2015-11-24,296.69,298.17,293.13,293.21,599475,-0.015181540321768217
2015-11-25,293.83,296.51,292.135,295.13,357249,0.00654820776917564
2015-11-27,295.01,298.33,293.6,297.75,226677,0.008877443838308574
2015-11-30,297.75,298.98,292.74,296.5,679457,-0.004198152812762368
2015-12-01,297.7,300.81,296.5,300.63,489981,0.013929173693085994
2015-12-02,300.77,303.14,299.25,299.66,518827,-0.003226557562452048
2015-12-03,298.37,300.0,293.9,295.22,683768,-0.01481679236467992
2015-12-04,296.22,301.755,291.9494,301.2,838661,0.0202560802113676
2015-12-07,302.41,302.41,296.6,297.58,538173,-0.012018592297476816
2015-12-08,295.52,301.1,295.145,298.1,690194,0.0017474292627193133
2015-12-09,297.69,300.65,295.37,298.24,671925,0.000469641060046877
2015-12-10,297.84,299.34,293.94,295.65,700104,-0.008684281115879933
2015-12-11,292.59,295.24,287.3,289.94,809724,-0.01931337730424476
2015-12-14,290.79,298.69,290.23,293.55,1173554,0.01245085190039319
2015-12-15,294.67,295.17,289.92,290.02,1006395,-0.012025208652699848
2015-12-16,290.88,296.57,290.12,295.49,1140923,0.018860768222881186
2015-12-17,296.21,297.34,292.435,293.41,682001,-0.007039155301363786
2015-12-18,292.2,294.79,289.35,289.35,2004952,-0.013837292525817113
2015-12-21,291.07,296.13,289.22,295.74,881677,0.022083981337480463
2015-12-22,295.99,298.53,292.6,296.93,583558,0.00402380469331165
2015-12-23,297.93,297.93,292.85,297.35,542880,0.0014144747920386003
2015-12-24,296.99,298.45,295.91200000000003,297.19,206660,-0.000538086430132978
2015-12-28,296.56,301.55,295.29,300.91,338413,0.012517244860190457
2015-12-29,305.0,305.0,301.95,304.98,416390,0.013525638895350856
2015-12-30,303.44,304.825,302.2,302.69,320997,-0.0075086890943668605
2015-12-31,302.49,304.37,299.597,302.4,404825,-0.0009580759192573396
2016-01-04,299.75,300.6,293.25,296.08,879636,-0.020899470899470862
2016-01-05,297.98,304.53,294.165,303.41,1440339,0.02475682248041089
2016-01-06,299.64,310.28,298.88,309.13,1147466,0.018852377970403067
2016-01-07,304.73,306.7,302.25,303.29,1151912,-0.018891728399055285
2016-01-08,304.6,312.29,304.32,309.79,1463330,0.021431633090441382
2016-01-11,311.74,318.36,309.36,312.88,1605921,0.00997449885406243
2016-01-12,314.76,316.0,309.83,314.92,860584,0.006520071592942989
2016-01-13,314.24,316.2,304.69,305.58,1222889,-0.02965832592404427
2016-01-14,306.07,315.5,297.2877,310.99,3697919,0.017704038222396745
2016-01-15,305.01,309.97,299.8,303.19,1256273,-0.025081192321296575
2016-01-19,308.5,308.94,289.72,295.11,1831562,-0.02664995547346538
2016-01-20,290.84,297.25,281.85,294.36,1383640,-0.002541425231269656
2016-01-21,294.29,295.35,287.31,289.78,860683,-0.01555917923630945
2016-01-22,293.7,298.55,291.36,297.05,1268777,0.025087997791428007
2016-01-25,296.26,306.31,295.78,299.93,1369679,0.009695337485271738
2016-01-26,304.18,305.99,299.875,303.64,1045178,0.01236955289567554
2016-01-27,304.24,307.96,297.02,299.57,1089627,-0.013404031089447987
2016-01-28,301.25,309.96,295.51,300.22,1032436,0.002169776679908031
2016-01-29,301.33,310.83,300.01,310.57,1145292,0.03447471853973738
2016-02-01,310.05,315.81,308.88,311.44,812171,0.002801300833950471
2016-02-02,307.93,313.87,307.26,312.59,1013484,0.0036925250449524327
2016-02-03,313.5,314.875,304.34,309.54,1268060,-0.009757189929300192
2016-02-04,312.17,314.08,305.36,308.45,1032945,-0.0035213542676230114
2016-02-05,306.91,307.34,288.11,288.44,1390322,-0.06487275085102928
2016-02-08,285.88,286.0,261.81,268.84,1850272,-0.06795174039661633
2016-02-09,268.69,269.99,255.45,265.05,2096993,-0.014097604523136353
2016-02-10,268.05,278.28,266.29,273.34,1498106,0.03127711752499507
2016-02-11,265.4,279.29,265.4,275.05,978637,0.0062559449769519215
2016-02-12,279.54,285.17,276.56,284.88,1081554,0.03573895655335391
2016-02-16,285.82,291.6789,284.44,291.3,1304615,0.022535804549284055
2016-02-17,291.3,296.43,285.95,290.65,1320140,-0.002231376587710332
2016-02-18,288.02,293.67,286.95,290.31,1178341,-0.0011697918458626333
2016-02-19,287.9,304.13,284.76,299.37,2164379,0.031208019014157262
2016-02-22,302.17,304.83,298.17,299.83,941409,0.0015365601095633785
2016-02-23,298.85,299.9,290.62,292.06,969912,-0.025914684988159853
2016-02-24,290.59,296.61,287.69,295.01,1078448,0.010100664247072455
2016-02-25,296.23,307.62,296.23,307.49,999768,0.042303650723704234
2016-02-26,306.49,315.06,303.66,306.77,897731,-0.0023415395622622404
2016-02-29,305.31,308.77,302.9501,303.69,1017152,-0.010040095185317899
2016-03-01,306.24,308.57,303.02,308.4,1334962,0.015509236392373671
2016-03-02,307.71,308.0,299.3,304.01,1016256,-0.014234760051880624
2016-03-03,302.78,310.81,301.7,310.59,1113135,0.021644024867603084
2016-03-04,310.59,311.44,303.5,309.72,1009112,-0.0028011204481791507
